year,metro,city,genSrc,capacity,cnt,all,0,1,2,3,4,5,6,7,8,9,10,면적,필지,h_m
2014.0,경기,포천시,태양광,2528.32,35.0,155798.0,12200.0,18104.0,18623.0,18689.0,27128.0,29369.0,15417.0,11530.0,4096.0,592.0,50.0,826672549.3000001,243172,0.18846398145423454
2015.0,경기,포천시,태양광,4958.03,66.0,155192.0,11946.0,16961.0,18942.0,17915.0,26133.0,29916.0,16620.0,11582.0,4461.0,661.0,55.0,826672549.3000001,243172,0.1877309221546205
2016.0,경기,포천시,태양광,7245.72,84.0,154763.0,11642.0,16069.0,18824.0,17530.0,25214.0,30335.0,17830.0,11723.0,4846.0,692.0,58.0,826672549.3000001,243172,0.1872119742345967
2017.0,경기,포천시,연료전지,440.0,1.0,152925.0,10982.0,15084.0,18595.0,16706.0,24024.0,30244.0,19163.0,12103.0,5217.0,742.0,65.0,826672549.3000001,243172,0.18498860295952976
2017.0,경기,포천시,태양광,12413.26,126.0,152925.0,10982.0,15084.0,18595.0,16706.0,24024.0,30244.0,19163.0,12103.0,5217.0,742.0,65.0,826672549.3000001,243172,0.18498860295952976
2018.0,경기,포천시,연료전지,440.0,1.0,150676.0,10143.0,14068.0,18363.0,15819.0,22594.0,30238.0,20674.0,12272.0,5653.0,785.0,67.0,826672549.3000001,243172,0.1822680578030414
2018.0,경기,포천시,태양광,18106.03,192.0,150676.0,10143.0,14068.0,18363.0,15819.0,22594.0,30238.0,20674.0,12272.0,5653.0,785.0,67.0,826672549.3000001,243172,0.1822680578030414
2019.0,경기,포천시,연료전지,440.0,1.0,148379.0,9318.0,13155.0,17892.0,15039.0,21459.0,29761.0,22285.0,12388.0,6107.0,906.0,69.0,826672549.3000001,243172,0.17948944854361332
2019.0,경기,포천시,태양광,32356.72,344.0,148379.0,9318.0,13155.0,17892.0,15039.0,21459.0,29761.0,22285.0,12388.0,6107.0,906.0,69.0,826672549.3000001,243172,0.17948944854361332
2020.0,경기,포천시,연료전지,440.0,1.0,147274.0,8579.0,12243.0,17841.0,14576.0,20472.0,29176.0,24393.0,12465.0,6475.0,976.0,78.0,826672549.3000001,243172,0.1781527645071884
2020.0,경기,포천시,태양광,47992.23,470.0,147274.0,8579.0,12243.0,17841.0,14576.0,20472.0,29176.0,24393.0,12465.0,6475.0,976.0,78.0,826672549.3000001,243172,0.1781527645071884
2021.0,경기,포천시,연료전지,440.0,1.0,148939.0,8110.0,11721.0,18190.0,14638.0,19751.0,29284.0,26957.0,12309.0,6920.0,1021.0,38.0,826672549.3000001,243172,0.1801668630779101
2021.0,경기,포천시,태양광,62264.44,608.0,148939.0,8110.0,11721.0,18190.0,14638.0,19751.0,29284.0,26957.0,12309.0,6920.0,1021.0,38.0,826672549.3000001,243172,0.1801668630779101
2012.0,경기,하남시,태양광,255.08,4.0,146269.0,13262.0,16558.0,19223.0,23819.0,25210.0,25251.0,13178.0,7039.0,2253.0,407.0,69.0,93031146.19999999,60840,1.5722583884492656
2013.0,경기,하남시,태양광,1179.08,7.0,145096.0,12905.0,15960.0,18518.0,23102.0,25065.0,25440.0,13830.0,7374.0,2377.0,448.0,77.0,93031146.19999999,60840,1.559649707938351
2014.0,경기,하남시,태양광,1286.66,11.0,148896.0,13411.0,15802.0,18565.0,23187.0,25707.0,26169.0,15063.0,7854.0,2587.0,467.0,84.0,93031146.19999999,60840,1.6004962432678274
2015.0,경기,하남시,태양광,1398.74,14.0,166713.0,16577.0,16566.0,20172.0,27166.0,28248.0,28273.0,17684.0,8474.0,2947.0,520.0,86.0,93031146.19999999,60840,1.7920127485218496
2016.0,경기,하남시,태양광,1418.74,15.0,211101.0,23477.0,19495.0,25352.0,36480.0,35452.0,33951.0,22359.0,10133.0,3654.0,657.0,91.0,93031146.19999999,60840,2.2691432775231144
2017.0,경기,하남시,태양광,1391.54,14.0,232487.0,25982.0,20992.0,27575.0,39791.0,39500.0,36439.0,25677.0,11622.0,4065.0,762.0,82.0,93031146.19999999,60840,2.4990232787221105
2018.0,경기,하남시,태양광,1456.14,18.0,254415.0,28362.0,22593.0,29925.0,43886.0,43116.0,38834.0,28786.0,13368.0,4616.0,836.0,93.0,93031146.19999999,60840,2.7347292857496797
2019.0,경기,하남시,태양광,2201.24,27.0,272455.0,29647.0,23632.0,32250.0,46837.0,47064.0,40433.0,31709.0,14678.0,5165.0,936.0,104.0,93031146.19999999,60840,2.9286428376822475
2020.0,경기,하남시,태양광,3089.24,37.0,293452.0,30194.0,25139.0,36407.0,50109.0,51423.0,42068.0,35105.0,16178.0,5707.0,998.0,124.0,93031146.19999999,60840,3.154341443554095
2021.0,경기,하남시,태양광,4217.12,46.0,320087.0,32803.0,28465.0,38289.0,53476.0,57481.0,45575.0,39037.0,17366.0,6445.0,1112.0,38.0,93031146.19999999,60840,3.4406434089489917
2012.0,경기,화성시,태양광,1652.55,43.0,525490.0,78177.0,67285.0,56169.0,111535.0,92956.0,60096.0,30852.0,20720.0,6691.0,951.0,58.0,689656657.4999999,458737,0.7619588592168417
2013.0,경기,화성시,태양광,2760.32,54.0,530251.0,76654.0,68293.0,55655.0,107639.0,97508.0,62728.0,32164.0,21334.0,7201.0,1010.0,65.0,689656657.4999999,458737,0.768862294351157
2014.0,경기,화성시,태양광,4718.0,92.0,540862.0,75899.0,69620.0,57444.0,104775.0,101860.0,66077.0,34380.0,21695.0,7968.0,1074.0,70.0,689656657.4999999,458737,0.7842482112195084
2015.0,경기,화성시,태양광,8142.2,149.0,596525.0,85045.0,73741.0,64741.0,115613.0,112110.0,73428.0,38849.0,22789.0,8944.0,1190.0,75.0,689656657.4999999,458737,0.8649593874180793
2016.0,경기,화성시,태양광,12389.02,179.0,640890.0,90459.0,77106.0,70895.0,122634.0,121035.0,79780.0,43424.0,24190.0,9992.0,1291.0,84.0,689656657.4999999,458737,0.929288498893379
2017.0,경기,화성시,태양광,21619.16,272.0,691086.0,94709.0,81282.0,79448.0,129851.0,131628.0,87371.0,48095.0,26109.0,11042.0,1463.0,88.0,689656657.4999999,458737,1.0020725421620398
2018.0,경기,화성시,태양광,39767.84,423.0,758722.0,101365.0,87383.0,88989.0,143132.0,142891.0,98046.0,54680.0,28212.0,12268.0,1658.0,98.0,689656657.4999999,458737,1.1001445309762707
2019.0,경기,화성시,태양광,69298.72,700.0,815396.0,105609.0,92720.0,96872.0,149961.0,154886.0,107896.0,61875.0,30105.0,13536.0,1824.0,112.0,689656657.4999999,458737,1.1823216540181085
2020.0,경기,화성시,태양광,95248.44,1022.0,855248.0,104485.0,96749.0,104538.0,151181.0,164059.0,115447.0,69998.0,32115.0,14481.0,2079.0,116.0,689656657.4999999,458737,1.2401069295847407
2021.0,경기,화성시,태양광,118976.29,1288.0,887015.0,101318.0,101090.0,109069.0,151247.0,171781.0,122796.0,78498.0,33254.0,15632.0,2275.0,55.0,689656657.4999999,458737,1.286168980395872
2012.0,경남,거제시,태양광,108.7,3.0,236944.0,30264.0,32192.0,28618.0,47017.0,41536.0,31356.0,13511.0,8580.0,3479.0,375.0,16.0,402160749.8,215308,0.5891773379620847
2013.0,경남,거제시,태양광,211.63,8.0,242077.0,30895.0,31843.0,28386.0,47531.0,43742.0,32599.0,14206.0,8779.0,3634.0,445.0,17.0,402160749.8,215308,0.6019408908512036
2014.0,경남,거제시,태양광,433.04,13.0,248287.0,31650.0,31368.0,28977.0,48267.0,45602.0,33848.0,15347.0,8918.0,3789.0,496.0,25.0,402160749.8,215308,0.617382477338916
2015.0,경남,거제시,태양광,570.04,16.0,255828.0,33205.0,30595.0,29713.0,49739.0,46874.0,35075.0,17249.0,8793.0,4024.0,534.0,27.0,402160749.8,215308,0.6361336856648162
2016.0,경남,거제시,태양광,667.69,17.0,257183.0,33408.0,29864.0,28596.0,48893.0,47601.0,36141.0,18982.0,8857.0,4252.0,557.0,32.0,402160749.8,215308,0.6395029851319419
2017.0,경남,거제시,태양광,1585.41,23.0,254073.0,32328.0,29490.0,26965.0,46289.0,47450.0,36608.0,20640.0,9253.0,4440.0,577.0,33.0,402160749.8,215308,0.6317697590487236
2018.0,경남,거제시,태양광,1751.29,30.0,250516.0,30656.0,28905.0,25861.0,43235.0,46882.0,37480.0,22392.0,9805.0,4641.0,625.0,34.0,402160749.8,215308,0.6229250371265347
2019.0,경남,거제시,태양광,3723.29,74.0,248276.0,28840.0,28309.0,25190.0,40075.0,47265.0,38452.0,24204.0,10391.0,4784.0,729.0,37.0,402160749.8,215308,0.6173551250923195
2020.0,경남,거제시,태양광,5744.0,95.0,245754.0,26716.0,27963.0,24350.0,36640.0,47635.0,39273.0,26544.0,10826.0,4964.0,797.0,46.0,402160749.8,215308,0.6110840009180827
2021.0,경남,거제시,태양광,6661.38,125.0,241216.0,24145.0,27952.0,22796.0,32802.0,47254.0,40041.0,28798.0,11361.0,5213.0,833.0,21.0,402160749.8,215308,0.5997999559130521
2012.0,경남,거창군,태양광,1062.2,2.0,63103.0,4610.0,7732.0,6225.0,6746.0,9236.0,10104.0,7277.0,7796.0,2971.0,388.0,18.0,803134391.5999999,258441,0.07857090999961608
2012.0,경남,거창군,폐기물,133.0,1.0,63103.0,4610.0,7732.0,6225.0,6746.0,9236.0,10104.0,7277.0,7796.0,2971.0,388.0,18.0,803134391.5999999,258441,0.07857090999961608
2013.0,경남,거창군,태양광,2564.2,5.0,63177.0,4597.0,7432.0,6193.0,6512.0,9383.0,10283.0,7345.0,7795.0,3215.0,400.0,22.0,803134391.5999999,258441,0.07866304899998011
2013.0,경남,거창군,폐기물,133.0,1.0,63177.0,4597.0,7432.0,6193.0,6512.0,9383.0,10283.0,7345.0,7795.0,3215.0,400.0,22.0,803134391.5999999,258441,0.07866304899998011
2014.0,경남,거창군,태양광,6261.2,19.0,63137.0,4569.0,7201.0,6099.0,6274.0,9392.0,10448.0,7542.0,7730.0,3417.0,436.0,29.0,803134391.5999999,258441,0.07861324413491846
2014.0,경남,거창군,폐기물,133.0,1.0,63137.0,4569.0,7201.0,6099.0,6274.0,9392.0,10448.0,7542.0,7730.0,3417.0,436.0,29.0,803134391.5999999,258441,0.07861324413491846
2015.0,경남,거창군,태양광,11357.64,49.0,63232.0,4520.0,6853.0,6242.0,6117.0,9222.0,10564.0,8078.0,7513.0,3636.0,464.0,23.0,803134391.5999999,258441,0.07873153068943986
2015.0,경남,거창군,폐기물,133.0,1.0,63232.0,4520.0,6853.0,6242.0,6117.0,9222.0,10564.0,8078.0,7513.0,3636.0,464.0,23.0,803134391.5999999,258441,0.07873153068943986
2016.0,경남,거창군,태양광,14498.64,72.0,63308.0,4566.0,6576.0,6179.0,5954.0,9034.0,10679.0,8521.0,7308.0,3951.0,514.0,26.0,803134391.5999999,258441,0.07882615993305697
2016.0,경남,거창군,폐기물,133.0,1.0,63308.0,4566.0,6576.0,6179.0,5954.0,9034.0,10679.0,8521.0,7308.0,3951.0,514.0,26.0,803134391.5999999,258441,0.07882615993305697
2017.0,경남,거창군,태양광,27305.64,133.0,62763.0,4368.0,6234.0,6100.0,5764.0,8792.0,10698.0,8806.0,7255.0,4173.0,539.0,34.0,803134391.5999999,258441,0.07814756864659214
2017.0,경남,거창군,폐기물,133.0,1.0,62763.0,4368.0,6234.0,6100.0,5764.0,8792.0,10698.0,8806.0,7255.0,4173.0,539.0,34.0,803134391.5999999,258441,0.07814756864659214
2018.0,경남,거창군,연료전지,105.0,1.0,62455.0,4261.0,6015.0,6036.0,5641.0,8350.0,10823.0,9086.0,7221.0,4404.0,578.0,40.0,803134391.5999999,258441,0.07776407118561751
2018.0,경남,거창군,태양광,38057.64,213.0,62455.0,4261.0,6015.0,6036.0,5641.0,8350.0,10823.0,9086.0,7221.0,4404.0,578.0,40.0,803134391.5999999,258441,0.07776407118561751
2018.0,경남,거창군,폐기물,133.0,1.0,62455.0,4261.0,6015.0,6036.0,5641.0,8350.0,10823.0,9086.0,7221.0,4404.0,578.0,40.0,803134391.5999999,258441,0.07776407118561751
2019.0,경남,거창군,연료전지,105.0,1.0,62179.0,3991.0,5888.0,6129.0,5303.0,8035.0,10753.0,9554.0,7160.0,4690.0,637.0,39.0,803134391.5999999,258441,0.0774204176166922
2019.0,경남,거창군,태양광,51772.64,333.0,62179.0,3991.0,5888.0,6129.0,5303.0,8035.0,10753.0,9554.0,7160.0,4690.0,637.0,39.0,803134391.5999999,258441,0.0774204176166922
2019.0,경남,거창군,폐기물,133.0,1.0,62179.0,3991.0,5888.0,6129.0,5303.0,8035.0,10753.0,9554.0,7160.0,4690.0,637.0,39.0,803134391.5999999,258441,0.0774204176166922
2020.0,경남,거창군,연료전지,315.0,2.0,61502.0,3761.0,5720.0,5951.0,5008.0,7739.0,10581.0,10149.0,6988.0,4836.0,727.0,42.0,803134391.5999999,258441,0.07657747027552395
2020.0,경남,거창군,태양광,71406.0,494.0,61502.0,3761.0,5720.0,5951.0,5008.0,7739.0,10581.0,10149.0,6988.0,4836.0,727.0,42.0,803134391.5999999,258441,0.07657747027552395
2021.0,경남,거창군,연료전지,315.0,2.0,61073.0,3496.0,5818.0,5667.0,4755.0,7444.0,10294.0,10845.0,6923.0,5015.0,792.0,24.0,803134391.5999999,258441,0.07604331309773786
2021.0,경남,거창군,태양광,89631.69,656.0,61073.0,3496.0,5818.0,5667.0,4755.0,7444.0,10294.0,10845.0,6923.0,5015.0,792.0,24.0,803134391.5999999,258441,0.07604331309773786
2012.0,경남,고성군,태양광,392.0,9.0,56906.0,3998.0,5459.0,5399.0,6949.0,8196.0,9458.0,7299.0,6949.0,2899.0,291.0,9.0,517685135.99999994,263773,0.10992395964793551
2013.0,경남,고성군,태양광,1338.0,17.0,56369.0,3898.0,5236.0,5151.0,6618.0,8196.0,9567.0,7376.0,6922.0,3058.0,339.0,8.0,517685135.99999994,263773,0.10888664958694122
2014.0,경남,고성군,태양광,3267.0,37.0,55916.0,3847.0,5032.0,4938.0,6247.0,8135.0,9624.0,7611.0,6804.0,3306.0,363.0,9.0,517685135.99999994,263773,0.10801160031761083
2015.0,경남,고성군,태양광,7289.82,74.0,55284.0,3752.0,4759.0,4764.0,5951.0,7977.0,9578.0,7968.0,6638.0,3491.0,394.0,12.0,517685135.99999994,263773,0.10679078102794902
2016.0,경남,고성군,태양광,11551.82,98.0,54703.0,3676.0,4471.0,4661.0,5684.0,7677.0,9572.0,8328.0,6550.0,3638.0,429.0,17.0,517685135.99999994,263773,0.1056684772189403
2017.0,경남,고성군,태양광,18770.82,124.0,54060.0,3445.0,4363.0,4527.0,5247.0,7411.0,9548.0,8633.0,6647.0,3755.0,470.0,14.0,517685135.99999994,263773,0.10442640949227487
2018.0,경남,고성군,태양광,21569.82,151.0,53243.0,3149.0,4214.0,4353.0,4835.0,7093.0,9525.0,8916.0,6778.0,3863.0,505.0,12.0,517685135.99999994,263773,0.1028482301257342
2019.0,경남,고성군,태양광,29050.82,217.0,52276.0,2901.0,4172.0,4159.0,4340.0,6728.0,9338.0,9205.0,6793.0,4049.0,579.0,12.0,517685135.99999994,263773,0.10098029934550798
2020.0,경남,고성군,태양광,31649.0,257.0,51361.0,2570.0,4157.0,3906.0,3850.0,6374.0,9135.0,9735.0,6740.0,4242.0,632.0,20.0,517685135.99999994,263773,0.09921281572202607
2021.0,경남,고성군,태양광,35754.85,315.0,50478.0,2277.0,4058.0,3688.0,3408.0,6031.0,8946.0,10190.0,6763.0,4398.0,704.0,15.0,517685135.99999994,263773,0.09750714573346377
2012.0,경남,김해시,태양광,2480.56,19.0,513260.0,59385.0,78145.0,59167.0,87484.0,101632.0,69371.0,31658.0,19683.0,6064.0,634.0,37.0,463360653.5,267814,1.107690081415167
2013.0,경남,김해시,태양광,5679.98,41.0,522049.0,59582.0,76585.0,60649.0,86405.0,104441.0,73455.0,33038.0,20641.0,6525.0,684.0,44.0,463360653.5,267814,1.1266580277300131
2014.0,경남,김해시,태양광,10921.31,76.0,527240.0,59221.0,74204.0,62829.0,83761.0,105725.0,77073.0,35208.0,21197.0,7230.0,745.0,47.0,463360653.5,267814,1.1378609642780124
2015.0,경남,김해시,태양광,12080.52,92.0,528865.0,58416.0,71345.0,64166.0,80399.0,105372.0,80421.0,38687.0,21387.0,7808.0,813.0,51.0,463360653.5,267814,1.141367951735246
2016.0,경남,김해시,태양광,13089.22,100.0,529422.0,56891.0,68658.0,65608.0,77481.0,104162.0,83551.0,41720.0,21899.0,8501.0,894.0,57.0,463360653.5,267814,1.1425700391282791
2017.0,경남,김해시,태양광,16768.86,125.0,532132.0,54732.0,66974.0,67291.0,74935.0,102731.0,86880.0,45330.0,22965.0,9229.0,1005.0,60.0,463360653.5,267814,1.1484186151338807
2018.0,경남,김해시,태양광,21212.97,170.0,533672.0,52453.0,65146.0,68370.0,72978.0,100004.0,90848.0,48629.0,24231.0,9810.0,1135.0,68.0,463360653.5,267814,1.1517421601702744
2019.0,경남,김해시,태양광,31861.37,272.0,542455.0,52118.0,63248.0,69424.0,72893.0,99618.0,94675.0,53138.0,25286.0,10680.0,1296.0,79.0,463360653.5,267814,1.1706971576083551
2020.0,경남,김해시,태양광,36933.37,329.0,542338.0,49309.0,61269.0,69111.0,69554.0,98471.0,96955.0,58306.0,26397.0,11467.0,1411.0,88.0,463360653.5,267814,1.1704446545114344
2021.0,경남,김해시,태양광,48079.9,422.0,537673.0,45854.0,60101.0,66584.0,66222.0,96078.0,98718.0,63217.0,27140.0,12216.0,1513.0,30.0,463360653.5,267814,1.160376902826515
2012.0,경남,남해군,태양광,218.79,9.0,48223.0,2323.0,4536.0,4231.0,4023.0,6144.0,8009.0,6953.0,7751.0,3790.0,448.0,15.0,357524513.7,240195,0.1348802617782569
2013.0,경남,남해군,태양광,359.39,15.0,47244.0,2216.0,4187.0,4025.0,3733.0,6053.0,8034.0,6986.0,7594.0,3901.0,501.0,14.0,357524513.7,240195,0.1321419880026537
2014.0,경남,남해군,태양광,1358.71,38.0,46638.0,2141.0,3985.0,3876.0,3492.0,5920.0,8118.0,7041.0,7387.0,4116.0,546.0,16.0,357524513.7,240195,0.13044699933256632
2015.0,경남,남해군,태양광,1889.71,46.0,45865.0,2111.0,3745.0,3700.0,3268.0,5710.0,7976.0,7374.0,7097.0,4232.0,633.0,19.0,357524513.7,240195,0.12828490982435256
2016.0,경남,남해군,태양광,2710.71,59.0,45129.0,2025.0,3475.0,3584.0,3063.0,5500.0,7966.0,7493.0,7000.0,4354.0,650.0,19.0,357524513.7,240195,0.12622630972338833
2017.0,경남,남해군,태양광,4061.71,71.0,44642.0,1899.0,3296.0,3567.0,2921.0,5308.0,7843.0,7690.0,6953.0,4457.0,692.0,16.0,357524513.7,240195,0.1248641653631036
2018.0,경남,남해군,태양광,9561.27,118.0,43990.0,1755.0,3081.0,3457.0,2830.0,5056.0,7742.0,7858.0,6904.0,4557.0,732.0,18.0,357524513.7,240195,0.12304051418670596
2019.0,경남,남해군,태양광,19861.84,239.0,43622.0,1675.0,3168.0,3376.0,2654.0,4793.0,7639.0,7940.0,6862.0,4714.0,784.0,17.0,357524513.7,240195,0.12201121413622386
2020.0,경남,남해군,태양광,28149.0,359.0,42958.0,1591.0,2937.0,3314.0,2467.0,4596.0,7345.0,8314.0,6673.0,4875.0,830.0,16.0,357524513.7,240195,0.12015399882774527
2021.0,경남,남해군,태양광,33252.29,476.0,42266.0,1512.0,2831.0,3033.0,2302.0,4341.0,7121.0,8602.0,6604.0,4971.0,936.0,13.0,357524513.7,240195,0.11821846721107784
2012.0,경남,밀양시,태양광,821.32,5.0,108755.0,7048.0,11805.0,11206.0,12227.0,16111.0,19795.0,14065.0,11904.0,4183.0,377.0,34.0,798602531.1,327297,0.13618163700307861
2013.0,경남,밀양시,태양광,1594.84,11.0,108342.0,6848.0,11130.0,10930.0,11758.0,15967.0,20144.0,14442.0,12181.0,4477.0,433.0,32.0,798602531.1,327297,0.1356644836208684
2014.0,경남,밀양시,태양광,2736.47,25.0,107765.0,6732.0,10533.0,10731.0,11226.0,15691.0,20338.0,15061.0,12076.0,4884.0,461.0,32.0,798602531.1,327297,0.13494197151061346
2015.0,경남,밀양시,태양광,5142.01,63.0,107896.0,6774.0,9937.0,10495.0,11043.0,15307.0,20383.0,16285.0,11796.0,5308.0,533.0,35.0,798602531.1,327297,0.13510600805557602
2016.0,경남,밀양시,태양광,7511.65,80.0,108354.0,6838.0,9373.0,10421.0,10950.0,14860.0,20505.0,17369.0,11764.0,5664.0,575.0,35.0,798602531.1,327297,0.13567950986926192
2017.0,경남,밀양시,태양광,9725.65,95.0,107898.0,6626.0,9024.0,10183.0,10510.0,14308.0,20149.0,18375.0,11937.0,6068.0,682.0,36.0,798602531.1,327297,0.13510851243030828
2018.0,경남,밀양시,태양광,13242.25,148.0,106744.0,6212.0,8634.0,9900.0,9999.0,13686.0,19824.0,19149.0,12229.0,6337.0,740.0,34.0,798602531.1,327297,0.13366348820979837
2019.0,경남,밀양시,태양광,22496.41,265.0,105552.0,5936.0,8155.0,9540.0,9334.0,13281.0,19394.0,19990.0,12334.0,6706.0,844.0,38.0,798602531.1,327297,0.1321708808693757
2020.0,경남,밀양시,태양광,31715.0,392.0,104831.0,5620.0,7829.0,9214.0,8907.0,12942.0,18736.0,21102.0,12650.0,6878.0,905.0,48.0,798602531.1,327297,0.13126805377839854
2021.0,경남,밀양시,태양광,41932.52,526.0,103525.0,5235.0,7470.0,8620.0,8397.0,12627.0,18230.0,21960.0,12837.0,7196.0,932.0,21.0,798602531.1,327297,0.12963269707823744
2012.0,경남,사천시,태양광,1670.28,11.0,115321.0,11278.0,12966.0,11810.0,18015.0,17904.0,17750.0,12024.0,9610.0,3532.0,415.0,17.0,398604153.8,218719,0.2893120879464352
2013.0,경남,사천시,태양광,3484.8,29.0,116851.0,11496.0,12797.0,11583.0,17840.0,18722.0,18100.0,12254.0,9830.0,3746.0,460.0,23.0,398604153.8,218719,0.29315048246745085
2014.0,경남,사천시,태양광,10992.72,111.0,116485.0,11276.0,12352.0,11436.0,17026.0,18971.0,18149.0,12784.0,9942.0,4038.0,485.0,26.0,398604153.8,218719,0.2922322782879138
2015.0,경남,사천시,태양광,12984.58,129.0,115452.0,10936.0,11847.0,11397.0,15934.0,18811.0,18100.0,13677.0,9911.0,4254.0,558.0,27.0,398604153.8,218719,0.289640734797581
2016.0,경남,사천시,태양광,14113.58,142.0,114912.0,10640.0,11421.0,11390.0,15113.0,18687.0,18291.0,14236.0,9890.0,4616.0,598.0,30.0,398604153.8,218719,0.2882860073195755
2017.0,경남,사천시,태양광,16678.68,153.0,114252.0,10202.0,11037.0,11484.0,14357.0,18528.0,18308.0,14689.0,10017.0,4941.0,663.0,26.0,398604153.8,218719,0.28663022929090204
2018.0,경남,사천시,태양광,19434.68,179.0,113888.0,9597.0,10809.0,11560.0,13679.0,18378.0,18546.0,15126.0,10306.0,5166.0,692.0,29.0,398604153.8,218719,0.28571704262054276
2019.0,경남,사천시,태양광,30384.48,254.0,111925.0,8779.0,10506.0,11108.0,12669.0,17926.0,18613.0,15568.0,10519.0,5474.0,739.0,24.0,398604153.8,218719,0.28079235736253383
2020.0,경남,사천시,태양광,38887.0,330.0,111105.0,8130.0,10281.0,10769.0,11891.0,17752.0,18502.0,16534.0,10642.0,5766.0,806.0,32.0,398604153.8,218719,0.27873517859963653
2021.0,경남,사천시,태양광,48070.6,430.0,109953.0,7638.0,10123.0,10300.0,11135.0,17382.0,18340.0,17273.0,10768.0,6078.0,895.0,21.0,398604153.8,218719,0.27584509331322477
2012.0,경남,산청군,태양광,964.03,13.0,35691.0,1998.0,3047.0,2953.0,3181.0,4825.0,6196.0,5220.0,5874.0,2130.0,258.0,9.0,794828246.6,239400,0.044904040781984955
2013.0,경남,산청군,태양광,2039.03,18.0,35935.0,2004.0,2954.0,2838.0,3108.0,4907.0,6391.0,5245.0,5855.0,2329.0,296.0,8.0,794828246.6,239400,0.04521102534254096
2014.0,경남,산청군,태양광,6160.73,49.0,35849.0,1957.0,2764.0,2798.0,2935.0,4835.0,6459.0,5384.0,5874.0,2517.0,313.0,13.0,794828246.6,239400,0.04510282586627942
2015.0,경남,산청군,태양광,10221.53,72.0,36071.0,1956.0,2678.0,2760.0,2831.0,4724.0,6538.0,5763.0,5673.0,2774.0,360.0,14.0,794828246.6,239400,0.045382131491047584
2016.0,경남,산청군,태양광,13206.27,92.0,36098.0,1878.0,2551.0,2840.0,2721.0,4514.0,6652.0,6016.0,5522.0,3012.0,377.0,15.0,794828246.6,239400,0.045416101094059934
2017.0,경남,산청군,태양광,14708.66,109.0,36340.0,1805.0,2527.0,2933.0,2671.0,4314.0,6721.0,6238.0,5527.0,3172.0,418.0,14.0,794828246.6,239400,0.04572056938772613
2018.0,경남,산청군,태양광,29849.82,169.0,35952.0,1673.0,2375.0,2809.0,2549.0,4040.0,6730.0,6510.0,5393.0,3387.0,473.0,13.0,794828246.6,239400,0.04523241361110429
2019.0,경남,산청군,소수력,150.0,1.0,35417.0,1523.0,2219.0,2648.0,2347.0,3694.0,6764.0,6787.0,5338.0,3575.0,509.0,13.0,794828246.6,239400,0.0445593122180819
2019.0,경남,산청군,태양광,42140.15,227.0,35417.0,1523.0,2219.0,2648.0,2347.0,3694.0,6764.0,6787.0,5338.0,3575.0,509.0,13.0,794828246.6,239400,0.0445593122180819
2020.0,경남,산청군,소수력,150.0,1.0,34857.0,1329.0,2088.0,2469.0,2127.0,3509.0,6529.0,7280.0,5304.0,3661.0,543.0,18.0,794828246.6,239400,0.043854757488936975
2020.0,경남,산청군,태양광,57161.0,343.0,34857.0,1329.0,2088.0,2469.0,2127.0,3509.0,6529.0,7280.0,5304.0,3661.0,543.0,18.0,794828246.6,239400,0.043854757488936975
2021.0,경남,산청군,소수력,150.0,1.0,34360.0,1175.0,2006.0,2261.0,1935.0,3291.0,6304.0,7797.0,5162.0,3809.0,606.0,14.0,794828246.6,239400,0.04322946516682086
2021.0,경남,산청군,태양광,64526.64,441.0,34360.0,1175.0,2006.0,2261.0,1935.0,3291.0,6304.0,7797.0,5162.0,3809.0,606.0,14.0,794828246.6,239400,0.04322946516682086
2012.0,경남,양산시,바이오,120.0,1.0,270460.0,29244.0,36619.0,31239.0,46144.0,50572.0,39341.0,20040.0,12868.0,3948.0,401.0,44.0,485444834.6,159268,0.5571384856177436
2012.0,경남,양산시,태양광,1271.36,7.0,270460.0,29244.0,36619.0,31239.0,46144.0,50572.0,39341.0,20040.0,12868.0,3948.0,401.0,44.0,485444834.6,159268,0.5571384856177436
2013.0,경남,양산시,바이오,720.0,2.0,279565.0,30049.0,35899.0,32183.0,46953.0,52368.0,42017.0,21338.0,13964.0,4276.0,476.0,42.0,485444834.6,159268,0.5758944787832747
2013.0,경남,양산시,태양광,1900.36,13.0,279565.0,30049.0,35899.0,32183.0,46953.0,52368.0,42017.0,21338.0,13964.0,4276.0,476.0,42.0,485444834.6,159268,0.5758944787832747
2014.0,경남,양산시,바이오,720.0,2.0,292376.0,31586.0,35550.0,34011.0,47822.0,54390.0,45181.0,23635.0,14840.0,4760.0,555.0,46.0,485444834.6,159268,0.6022847070582467
2014.0,경남,양산시,태양광,3503.3,29.0,292376.0,31586.0,35550.0,34011.0,47822.0,54390.0,45181.0,23635.0,14840.0,4760.0,555.0,46.0,485444834.6,159268,0.6022847070582467
2015.0,경남,양산시,바이오,720.0,2.0,301291.0,32623.0,34726.0,35653.0,47704.0,55221.0,47480.0,26583.0,15297.0,5333.0,632.0,39.0,485444834.6,159268,0.6206493066266937
2015.0,경남,양산시,태양광,3800.3,38.0,301291.0,32623.0,34726.0,35653.0,47704.0,55221.0,47480.0,26583.0,15297.0,5333.0,632.0,39.0,485444834.6,159268,0.6206493066266937
